symbol,year,period,file_name,file_url
PKPK.JK,2024,tw2,FinancialStatement-2024-II-PKPK.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/PKPK/FinancialStatement-2024-II-PKPK.xlsx
ESIP.JK,2024,tw1,FinancialStatement-2024-I-ESIP.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/ESIP/FinancialStatement-2024-I-ESIP.xlsx
ESIP.JK,2024,tw2,FinancialStatement-2024-II-ESIP.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/ESIP/FinancialStatement-2024-II-ESIP.xlsx
MKAP.JK,2024,tw1,FinancialStatement-2024-I-MKAP.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/MKAP/FinancialStatement-2024-I-MKAP.xlsx
MKAP.JK,2024,tw2,FinancialStatement-2024-II-MKAP.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/MKAP/FinancialStatement-2024-II-MKAP.xlsx
INCF.JK,2024,tw1,FinancialStatement-2024-I-INCF.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/INCF/FinancialStatement-2024-I-INCF.xlsx
INCF.JK,2024,tw2,FinancialStatement-2024-II-INCF.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/INCF/FinancialStatement-2024-II-INCF.xlsx
LCKM.JK,2024,tw1,FinancialStatement-2024-I-LCKM.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/LCKM/FinancialStatement-2024-I-LCKM.xlsx
SPRE.JK,2024,tw2,FinancialStatement-2024-II-SPRE.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/SPRE/FinancialStatement-2024-II-SPRE.xlsx
PGJO.JK,2024,tw2,FinancialStatement-2024-II-PGJO.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/PGJO/FinancialStatement-2024-II-PGJO.xlsx
