symbol,year,period,file_name,file_url
REAL.JK,2024,tw2,FinancialStatement-2024-II-REAL.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/REAL/FinancialStatement-2024-II-REAL.xlsx
SEMA.JK,2024,tw2,FinancialStatement-2024-II-SEMA.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/SEMA/FinancialStatement-2024-II-SEMA.xlsx
WICO.JK,2024,tw1,FinancialStatement-2024-I-WICO.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/WICO/FinancialStatement-2024-I-WICO.xlsx
WICO.JK,2024,tw2,FinancialStatement-2024-II-WICO.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/WICO/FinancialStatement-2024-II-WICO.xlsx
BAYU.JK,2024,tw1,FinancialStatement-2024-I-BAYU.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/BAYU/FinancialStatement-2024-I-BAYU.xlsx
BAYU.JK,2024,tw2,FinancialStatement-2024-II-BAYU.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/BAYU/FinancialStatement-2024-II-BAYU.xlsx
WOWS.JK,2024,tw1,FinancialStatement-2024-I-WOWS.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/WOWS/FinancialStatement-2024-I-WOWS.xlsx
WOWS.JK,2024,tw2,FinancialStatement-2024-II-WOWS.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/WOWS/FinancialStatement-2024-II-WOWS.xlsx
PTDU.JK,2024,tw1,FinancialStatement-2024-I-PTDU.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/PTDU/FinancialStatement-2024-I-PTDU.xlsx
PTDU.JK,2024,tw2,FinancialStatement-2024-II-PTDU.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/PTDU/FinancialStatement-2024-II-PTDU.xlsx
