symbol,date,balance_sheet_metrics,income_stmt_metrics,cash_flow_metrics
UFOE.JK,2024-03-31,"{""total_current_assets"": 244167402795.0, ""total_non_current_assets"": 237295569372.0, ""total_assets"": 481462972167.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 14014941644.0, ""total_current_liabilities"": 251822508901.0, ""total_non_current_liabilities"": 15904100212.0, ""total_liabilities"": 267726609113.0, ""total_equity"": 213736363054.0, ""total_debt"": 96895363930.0, ""stockholders_equity"": 213105642187.0}","{""total_revenue"": 233033717702.0, ""cost_of_revenue"": 210119243914.0, ""gross_income"": 22914473788.0, ""operating_expenses"": 20778695431.0, ""operating_income"": 43693169219.0, ""non_operating_income"": -40075614449.0, ""pretax_income"": 3617554770.0, ""income_taxes"": -853695647.0, ""minorities"": 17521775.0, ""net_income"": 2746337348.0, ""interest_expense_non_operating"": 1825699414.0, ""ebit"": 5443254184.0, ""ebitda"": null, ""diluted_shares_outstanding"": 2288614456.666667}","{""net_operating_cash_flow"": 3384949470.0, ""net_investing_cash_flow"": -4329408851.0, ""net_financing_cash_flow"": 3564729547.0, ""net_increased_decreased"": 2620270166.0, ""capital_expenditure"": 2284270692.0, ""free_cash_flow"": 5669220162.0}"
SRSN.JK,2024-03-31,"{""total_current_assets"": 567456418000.0, ""total_non_current_assets"": 345944355000.0, ""total_assets"": 913400773000.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 17013814000.0, ""total_current_liabilities"": 172280569000.0, ""total_non_current_liabilities"": 21741158000.0, ""total_liabilities"": 194021727000.0, ""total_equity"": 719379046000.0, ""total_debt"": 124166790000.0, ""stockholders_equity"": 719379046000.0}","{""total_revenue"": 228194939000.0, ""cost_of_revenue"": 181329292000.0, ""gross_income"": 46865647000.0, ""operating_expenses"": 35011887000.0, ""operating_income"": 81877534000.0, ""non_operating_income"": -70843370000.0, ""pretax_income"": 11034164000.0, ""income_taxes"": -2440638000.0, ""minorities"": null, ""net_income"": 8593526000.0, ""interest_expense_non_operating"": 2782341000.0, ""ebit"": 13816505000.0, ""ebitda"": null, ""diluted_shares_outstanding"": 6009458.741258741}","{""net_operating_cash_flow"": 34349122000.0, ""net_investing_cash_flow"": -6451966000.0, ""net_financing_cash_flow"": -29336692000.0, ""net_increased_decreased"": -1439536000.0, ""capital_expenditure"": 6451966000.0, ""free_cash_flow"": 40801088000.0}"
MKTR.JK,2024-03-31,"{""total_current_assets"": 540743334000.0, ""total_non_current_assets"": 823792336000.0, ""total_assets"": 1364535670000.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 172542312000.0, ""total_current_liabilities"": 279580107000.0, ""total_non_current_liabilities"": 495763045000.0, ""total_liabilities"": 775343152000.0, ""total_equity"": 589192518000.0, ""total_debt"": 687063271000.0, ""stockholders_equity"": 587659672000.0}","{""total_revenue"": 247639985000.0, ""cost_of_revenue"": 214865855000.0, ""gross_income"": 32774130000.0, ""operating_expenses"": 15037710000.0, ""operating_income"": 47811840000.0, ""non_operating_income"": -38613340000.0, ""pretax_income"": 9198500000.0, ""income_taxes"": -4481990000.0, ""minorities"": 41503000.0, ""net_income"": 4675007000.0, ""interest_expense_non_operating"": 10063750000.0, ""ebit"": 19262250000.0, ""ebitda"": null, ""diluted_shares_outstanding"": 11987197.435897436}","{""net_operating_cash_flow"": 896177000.0, ""net_investing_cash_flow"": -42225172000.0, ""net_financing_cash_flow"": 25627509000.0, ""net_increased_decreased"": -15701486000.0, ""capital_expenditure"": 38233989000.0, ""free_cash_flow"": 39130166000.0}"
ALKA.JK,2024-03-31,"{""total_current_assets"": 318038806000.0, ""total_non_current_assets"": 11359202000.0, ""total_assets"": 329398008000.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 265030566000.0, ""total_current_liabilities"": 117903369000.0, ""total_non_current_liabilities"": 2366481000.0, ""total_liabilities"": 120269850000.0, ""total_equity"": 209128158000.0, ""total_debt"": 86170000.0, ""stockholders_equity"": 209058461000.0}","{""total_revenue"": 13822661000.0, ""cost_of_revenue"": 8788779000.0, ""gross_income"": 5033882000.0, ""operating_expenses"": 3192148000.0, ""operating_income"": 8226030000.0, ""non_operating_income"": -9805475000.0, ""pretax_income"": -1579445000.0, ""income_taxes"": 332000.0, ""minorities"": 43258000.0, ""net_income"": -1622371000.0, ""interest_expense_non_operating"": 20254000.0, ""ebit"": -1559191000.0, ""ebitda"": null, ""diluted_shares_outstanding"": 506990.9375}","{""net_operating_cash_flow"": -49207852000.0, ""net_investing_cash_flow"": -3687325000.0, ""net_financing_cash_flow"": -74626000.0, ""net_increased_decreased"": -52969803000.0, ""capital_expenditure"": 3687325000.0, ""free_cash_flow"": -45520527000.0}"
MICE.JK,2024-03-31,"{""total_current_assets"": 670757546393.0, ""total_non_current_assets"": 684875752077.0, ""total_assets"": 1355633298470.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 53486339710.0, ""total_current_liabilities"": 411236443680.0, ""total_non_current_liabilities"": 48249492849.0, ""total_liabilities"": 459485936529.0, ""total_equity"": 896147361941.0, ""total_debt"": 298067129188.0, ""stockholders_equity"": 896131901649.0}","{""total_revenue"": 260029079910.0, ""cost_of_revenue"": 134604608390.0, ""gross_income"": 125424471520.0, ""operating_expenses"": 122488689044.0, ""operating_income"": 247913160564.0, ""non_operating_income"": -238447779524.0, ""pretax_income"": 9465381040.0, ""income_taxes"": -3704721340.0, ""minorities"": -4270.0, ""net_income"": 5760663970.0, ""interest_expense_non_operating"": 6522197458.0, ""ebit"": 15987578498.0, ""ebitda"": null, ""diluted_shares_outstanding"": 592051795.4779034}","{""net_operating_cash_flow"": -17854126632.0, ""net_investing_cash_flow"": -934880823.0, ""net_financing_cash_flow"": 11967621515.0, ""net_increased_decreased"": -6821385940.0, ""capital_expenditure"": 934880823.0, ""free_cash_flow"": -16919245809.0}"
BLUE.JK,2024-03-31,"{""total_current_assets"": 61282180642.0, ""total_non_current_assets"": 47000387673.0, ""total_assets"": 108282568315.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 9200534182.0, ""total_current_liabilities"": 7040607354.0, ""total_non_current_liabilities"": 4935549975.0, ""total_liabilities"": 11976157329.0, ""total_equity"": 96306410986.0, ""total_debt"": 5878922545.0, ""stockholders_equity"": 96306410986.0}","{""total_revenue"": 35432682588.0, ""cost_of_revenue"": 23936236723.0, ""gross_income"": 11496445865.0, ""operating_expenses"": 6080341051.0, ""operating_income"": 17576786916.0, ""non_operating_income"": -11970369320.0, ""pretax_income"": 5606417596.0, ""income_taxes"": null, ""minorities"": null, ""net_income"": 5606417596.0, ""interest_expense_non_operating"": null, ""ebit"": null, ""ebitda"": null, ""diluted_shares_outstanding"": 431262892.0}","{""net_operating_cash_flow"": 609362779.0, ""net_investing_cash_flow"": -2082574250.0, ""net_financing_cash_flow"": null, ""net_increased_decreased"": -1473211471.0, ""capital_expenditure"": 2082574250.0, ""free_cash_flow"": 2691937029.0}"
SKLT.JK,2024-03-31,"{""total_current_assets"": 713572889870.0, ""total_non_current_assets"": 630654176179.0, ""total_assets"": 1344227066049.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 173592175567.0, ""total_current_liabilities"": 385140752587.0, ""total_non_current_liabilities"": 119471497629.0, ""total_liabilities"": 504612250216.0, ""total_equity"": 839614815833.0, ""total_debt"": 178994812916.0, ""stockholders_equity"": 638379808073.0}","{""total_revenue"": 518475862719.0, ""cost_of_revenue"": 389027849274.0, ""gross_income"": 129448013445.0, ""operating_expenses"": 102539139849.0, ""operating_income"": 231987153294.0, ""non_operating_income"": -204229551099.0, ""pretax_income"": 27757602195.0, ""income_taxes"": -5086567254.0, ""minorities"": 103974.0, ""net_income"": 22670930967.0, ""interest_expense_non_operating"": 1635806059.0, ""ebit"": 29393408254.0, ""ebitda"": null, ""diluted_shares_outstanding"": 1036148581.6727606}","{""net_operating_cash_flow"": 18054119707.0, ""net_investing_cash_flow"": -82219813465.0, ""net_financing_cash_flow"": -9201647064.0, ""net_increased_decreased"": -73367340822.0, ""capital_expenditure"": 83846079695.0, ""free_cash_flow"": 101900199402.0}"
VIVA.JK,2024-03-31,"{""total_current_assets"": 2905055123000.0, ""total_non_current_assets"": 4979377779000.0, ""total_assets"": 7884432902000.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 18461854000.0, ""total_current_liabilities"": 13074148993000.0, ""total_non_current_liabilities"": 292348377000.0, ""total_liabilities"": 13366497370000.0, ""total_equity"": -5482064468000.0, ""total_debt"": 3805764504000.0, ""stockholders_equity"": -5979298413000.0}","{""total_revenue"": 361601772000.0, ""cost_of_revenue"": 93113893000.0, ""gross_income"": 268487879000.0, ""operating_expenses"": 195785623000.0, ""operating_income"": 464273502000.0, ""non_operating_income"": -819619737000.0, ""pretax_income"": -355346235000.0, ""income_taxes"": -3855759000.0, ""minorities"": -7264818000.0, ""net_income"": -351937176000.0, ""interest_expense_non_operating"": 207538903000.0, ""ebit"": -147807332000.0, ""ebitda"": null, ""diluted_shares_outstanding"": 16464270.399999999}","{""net_operating_cash_flow"": 5621665000.0, ""net_investing_cash_flow"": -14337161000.0, ""net_financing_cash_flow"": -92559000.0, ""net_increased_decreased"": -8808055000.0, ""capital_expenditure"": 13298799000.0, ""free_cash_flow"": 18920464000.0}"
WIKA.JK,2024-03-31,"{""total_current_assets"": 29253941880000.0, ""total_non_current_assets"": 35368571304000.0, ""total_assets"": 64622513184000.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 1950273912000.0, ""total_current_liabilities"": 17489560723000.0, ""total_non_current_liabilities"": 38753607084000.0, ""total_liabilities"": 56243167807000.0, ""total_equity"": 8379345377000.0, ""total_debt"": 39387555262000.0, ""stockholders_equity"": 4617129267000.0}","{""total_revenue"": 3531653909000.0, ""cost_of_revenue"": 3246831117000.0, ""gross_income"": 284822792000.0, ""operating_expenses"": 252022540000.0, ""operating_income"": 536845332000.0, ""non_operating_income"": -1719974721000.0, ""pretax_income"": -1183129389000.0, ""income_taxes"": -9138276000.0, ""minorities"": -59518586000.0, ""net_income"": -1132749079000.0, ""interest_expense_non_operating"": 711772324000.0, ""ebit"": -471357065000.0, ""ebitda"": null, ""diluted_shares_outstanding"": 5891541861.0578}","{""net_operating_cash_flow"": -442779367000.0, ""net_investing_cash_flow"": -757820224000.0, ""net_financing_cash_flow"": -84609391000.0, ""net_increased_decreased"": -1285208982000.0, ""capital_expenditure"": 520181216000.0, ""free_cash_flow"": 77401849000.0}"
NICE.JK,2024-03-31,"{""total_current_assets"": 189055494122.0, ""total_non_current_assets"": 133336593167.0, ""total_assets"": 322392087289.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 94352387236.0, ""total_current_liabilities"": 142921236297.0, ""total_non_current_liabilities"": 36422027703.0, ""total_liabilities"": 179343264000.0, ""total_equity"": 143048823289.0, ""total_debt"": 7349137625.0, ""stockholders_equity"": 143047930646.0}","{""total_revenue"": 136321330176.0, ""cost_of_revenue"": 86769931523.0, ""gross_income"": 49551398653.0, ""operating_expenses"": 44293189270.0, ""operating_income"": 93844587923.0, ""non_operating_income"": -87624114132.0, ""pretax_income"": 6220473791.0, ""income_taxes"": -3890613022.0, ""minorities"": -512879.0, ""net_income"": 2330373648.0, ""interest_expense_non_operating"": null, ""ebit"": null, ""ebitda"": null, ""diluted_shares_outstanding"": 6082020000.0}","{""net_operating_cash_flow"": 59788690742.0, ""net_investing_cash_flow"": -13848798295.0, ""net_financing_cash_flow"": -468362648.0, ""net_increased_decreased"": 45471529799.0, ""capital_expenditure"": 13992942439.0, ""free_cash_flow"": 73781633181.0}"
ASSA.JK,2024-03-31,"{""total_current_assets"": 1811791880691.0, ""total_non_current_assets"": 5850527716010.0, ""total_assets"": 7662319596701.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 839589517700.0, ""total_current_liabilities"": 1845649548781.0, ""total_non_current_liabilities"": 3133851182981.0, ""total_liabilities"": 4979500731762.0, ""total_equity"": 2682818864939.0, ""total_debt"": 3981351434109.0, ""stockholders_equity"": 1927832214576.0}","{""total_revenue"": 1181858146310.0, ""cost_of_revenue"": 842375153872.0, ""gross_income"": 339482992438.0, ""operating_expenses"": 175326460559.0, ""operating_income"": 514809452997.0, ""non_operating_income"": -409398087112.0, ""pretax_income"": 105411365885.0, ""income_taxes"": -23968855054.0, ""minorities"": 10433868844.0, ""net_income"": 71008641987.0, ""interest_expense_non_operating"": 72874369370.0, ""ebit"": 178285735255.0, ""ebitda"": null, ""diluted_shares_outstanding"": 3690677857.9521832}","{""net_operating_cash_flow"": 191161173630.0, ""net_investing_cash_flow"": -160154496161.0, ""net_financing_cash_flow"": 48645174742.0, ""net_increased_decreased"": 79651852211.0, ""capital_expenditure"": 34176630803.0, ""free_cash_flow"": 225337804433.0}"
PCAR.JK,2024-03-31,"{""total_current_assets"": 79028021655.0, ""total_non_current_assets"": 32153666931.0, ""total_assets"": 111181688586.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 2783350046.0, ""total_current_liabilities"": 22668386284.0, ""total_non_current_liabilities"": 20723380548.0, ""total_liabilities"": 43391766832.0, ""total_equity"": 67789921754.0, ""total_debt"": 24670175968.0, ""stockholders_equity"": 70227327752.0}","{""total_revenue"": 78127719901.0, ""cost_of_revenue"": 69356720142.0, ""gross_income"": 8770999759.0, ""operating_expenses"": 7113438512.0, ""operating_income"": 15884438271.0, ""non_operating_income"": -13266357311.0, ""pretax_income"": 2618080960.0, ""income_taxes"": null, ""minorities"": 77814.0, ""net_income"": 2618003146.0, ""interest_expense_non_operating"": 330530985.0, ""ebit"": 2948611945.0, ""ebitda"": null, ""diluted_shares_outstanding"": 1179280696.3963964}","{""net_operating_cash_flow"": -14950041130.0, ""net_investing_cash_flow"": -28936938.0, ""net_financing_cash_flow"": 794998791.0, ""net_increased_decreased"": -14183979277.0, ""capital_expenditure"": 28936938.0, ""free_cash_flow"": -14921104192.0}"
APII.JK,2024-03-31,"{""total_current_assets"": 295278282184.0, ""total_non_current_assets"": 320151982218.0, ""total_assets"": 615430264402.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 20069113842.0, ""total_current_liabilities"": 185271168685.0, ""total_non_current_liabilities"": 17800293527.0, ""total_liabilities"": 203071462212.0, ""total_equity"": 412358802190.0, ""total_debt"": 134754313448.0, ""stockholders_equity"": 394199147604.0}","{""total_revenue"": 77036578834.0, ""cost_of_revenue"": 35935308919.0, ""gross_income"": 41101269915.0, ""operating_expenses"": 34993766933.0, ""operating_income"": 76095036848.0, ""non_operating_income"": -72106082543.0, ""pretax_income"": 3988954305.0, ""income_taxes"": -1934922452.0, ""minorities"": 260869051.0, ""net_income"": 1793162802.0, ""interest_expense_non_operating"": 4131918511.0, ""ebit"": 8120872816.0, ""ebitda"": null, ""diluted_shares_outstanding"": 896581401.0}","{""net_operating_cash_flow"": 27380204096.0, ""net_investing_cash_flow"": -41623211718.0, ""net_financing_cash_flow"": 3844585258.0, ""net_increased_decreased"": -10398422364.0, ""capital_expenditure"": 41623211718.0, ""free_cash_flow"": 69003415814.0}"
PNSE.JK,2024-03-31,"{""total_current_assets"": 54127637196.0, ""total_non_current_assets"": 300690030361.0, ""total_assets"": 354817667557.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 19608344277.0, ""total_current_liabilities"": 82317485175.0, ""total_non_current_liabilities"": 76829158423.0, ""total_liabilities"": 159146643598.0, ""total_equity"": 195671023959.0, ""total_debt"": 68573209600.0, ""stockholders_equity"": 124829526341.0}","{""total_revenue"": 41217463959.0, ""cost_of_revenue"": 21216047234.0, ""gross_income"": 20001416725.0, ""operating_expenses"": 15625870760.0, ""operating_income"": 35627287485.0, ""non_operating_income"": -39480564753.0, ""pretax_income"": -3853277268.0, ""income_taxes"": -43342968.0, ""minorities"": -276056340.0, ""net_income"": -3620563896.0, ""interest_expense_non_operating"": null, ""ebit"": null, ""ebitda"": null, ""diluted_shares_outstanding"": 724112779.2}","{""net_operating_cash_flow"": -1973899510.0, ""net_investing_cash_flow"": -5401238997.0, ""net_financing_cash_flow"": -4561363633.0, ""net_increased_decreased"": -11936502140.0, ""capital_expenditure"": 5978880986.0, ""free_cash_flow"": 4004981476.0}"
