symbol,date,balance_sheet_metrics,income_stmt_metrics,cash_flow_metrics
BABY.JK,2024-09-30,"{""total_current_asset"": 518626286086.0, ""total_non_current_asset"": 255907404448.0, ""total_asset"": 774533690534.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 33602520708.0, ""total_current_liabilities"": 199110366706.0, ""total_non_current_liabilities"": 128689091026.0, ""total_liabilities"": 327799457732.0, ""total_equity"": 446734232802.0, ""total_debt"": 170808053395.0, ""stockholders_equity"": 446708865001.0}","{""total_revenue"": 791025843623.0, ""cost_of_revenue"": 482495341075.0, ""gross_income"": 308530502548.0, ""operating_expense"": 387489412704.0, ""operating_income"": 696019915252.0, ""non_operating_income_or_loss"": -760929742921.0, ""pretax_income"": -64909827669.0, ""income_taxes"": 1204399986.0, ""minorities"": -78977222.0, ""net_income"": -63626450461.0, ""interest_expense_non_operating"": 16468969876.0, ""ebit"": -48440857793.0, ""ebitda"": null, ""diluted_shares_outstanding"": 2659859784.337119}","{""operating_cash_flow"": 12625756727.0, ""investing_cash_flow"": -8957925795.0, ""financing_cash_flow"": -34954022221.0, ""net_increased_decreased"": -31286191289.0, ""capital_expenditure"": 8957925795.0, ""free_cash_flow"": 21583682522.0}"
DWGL.JK,2024-09-30,"{""total_current_asset"": 1197409332000.0, ""total_non_current_asset"": 452375774000.0, ""total_asset"": 1649785106000.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 238745944000.0, ""total_current_liabilities"": 1047101348000.0, ""total_non_current_liabilities"": 353836504000.0, ""total_liabilities"": 1400937852000.0, ""total_equity"": 248847254000.0, ""total_debt"": 202582552000.0, ""stockholders_equity"": 248847240000.0}","{""total_revenue"": 2536033606000.0, ""cost_of_revenue"": 2287095201000.0, ""gross_income"": 248938405000.0, ""operating_expense"": 38411253000.0, ""operating_income"": 287349658000.0, ""non_operating_income_or_loss"": -169440289000.0, ""pretax_income"": 117909369000.0, ""income_taxes"": -25205132000.0, ""minorities"": 3000.0, ""net_income"": 92704234000.0, ""interest_expense_non_operating"": 33370664000.0, ""ebit"": 151280033000.0, ""ebitda"": null, ""diluted_shares_outstanding"": 9251919560.878244}","{""operating_cash_flow"": 8231273000.0, ""investing_cash_flow"": -79192166000.0, ""financing_cash_flow"": -73045865000.0, ""net_increased_decreased"": -144006758000.0, ""capital_expenditure"": 811380000.0, ""free_cash_flow"": 9042653000.0}"
IMJS.JK,2024-09-30,"{""total_current_asset"": 12044640276109.0, ""total_non_current_asset"": 18403598881714.0, ""total_asset"": 30448239157823.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 4105463256421.0, ""total_current_liabilities"": 11949693008322.0, ""total_non_current_liabilities"": 13883389626839.0, ""total_liabilities"": 25833082635161.0, ""total_equity"": 4615156522662.0, ""total_debt"": 24700083853293.0, ""stockholders_equity"": 4408113436331.0}","{""total_revenue"": 4058991500042.0, ""cost_of_revenue"": 2480980236566.0, ""gross_income"": 1578011263476.0, ""operating_expense"": 1000181333821.0, ""operating_income"": 2578192597297.0, ""non_operating_income_or_loss"": -2439085022356.0, ""pretax_income"": 139107574941.0, ""income_taxes"": -104422230844.0, ""minorities"": -67462735660.0, ""net_income"": 102148079757.0, ""interest_expense_non_operating"": 659734652970.0, ""ebit"": 798842227911.0, ""ebitda"": null, ""diluted_shares_outstanding"": 8656616928.559322}","{""operating_cash_flow"": 1374817110401.0, ""investing_cash_flow"": -886787759869.0, ""financing_cash_flow"": 1952788333768.0, ""net_increased_decreased"": 2440817684300.0, ""capital_expenditure"": 1094515026574.0, ""free_cash_flow"": 2469332136975.0}"
PIPA.JK,2024-09-30,"{""total_current_asset"": 126590311550.0, ""total_non_current_asset"": 44890634215.0, ""total_asset"": 171480945765.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 11971875386.0, ""total_current_liabilities"": 18402824182.0, ""total_non_current_liabilities"": 7526470990.0, ""total_liabilities"": 25929295172.0, ""total_equity"": 145551650593.0, ""total_debt"": 19869704916.0, ""stockholders_equity"": 145551418581.0}","{""total_revenue"": 19841864445.0, ""cost_of_revenue"": 12877683910.0, ""gross_income"": 6964180535.0, ""operating_expense"": 6422790841.0, ""operating_income"": 13386971376.0, ""non_operating_income_or_loss"": -14078348546.0, ""pretax_income"": -691377170.0, ""income_taxes"": null, ""minorities"": -3145.0, ""net_income"": -691374025.0, ""interest_expense_non_operating"": 1290862928.0, ""ebit"": 599485758.0, ""ebitda"": null, ""diluted_shares_outstanding"": 2919060773.0}","{""operating_cash_flow"": -9127476896.0, ""investing_cash_flow"": 16663106944.0, ""financing_cash_flow"": -6995007993.0, ""net_increased_decreased"": 540622055.0, ""capital_expenditure"": 509629056.0, ""free_cash_flow"": -8617847840.0}"
KRYA.JK,2024-09-30,"{""total_current_asset"": 154871446669.0, ""total_non_current_asset"": 44783257027.0, ""total_asset"": 199654703696.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 22201630760.0, ""total_current_liabilities"": 80229706270.0, ""total_non_current_liabilities"": 13534956983.0, ""total_liabilities"": 93764663253.0, ""total_equity"": 105890040443.0, ""total_debt"": 54669761052.0, ""stockholders_equity"": 104896400677.0}","{""total_revenue"": 154944643473.0, ""cost_of_revenue"": 136831756806.0, ""gross_income"": 18112886667.0, ""operating_expense"": 9697346624.0, ""operating_income"": 27810233291.0, ""non_operating_income_or_loss"": -22096377068.0, ""pretax_income"": 5713856223.0, ""income_taxes"": -4174888212.0, ""minorities"": 20876593.0, ""net_income"": 1518091418.0, ""interest_expense_non_operating"": 2986888921.0, ""ebit"": 8700745144.0, ""ebitda"": null, ""diluted_shares_outstanding"": 1668232327.4725275}","{""operating_cash_flow"": 585297115.0, ""investing_cash_flow"": 2070025989.0, ""financing_cash_flow"": 6133744178.0, ""net_increased_decreased"": 8789067282.0, ""capital_expenditure"": 1077138944.0, ""free_cash_flow"": 1662436059.0}"
NEST.JK,2024-09-30,"{""total_current_asset"": 315147506262.0, ""total_non_current_asset"": 135114673233.0, ""total_asset"": 450262179495.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 138408359543.0, ""total_current_liabilities"": 70062079834.0, ""total_non_current_liabilities"": 4897491923.0, ""total_liabilities"": 74959571757.0, ""total_equity"": 375302607738.0, ""total_debt"": 0.0, ""stockholders_equity"": 375301611516.0}","{""total_revenue"": 357859406549.0, ""cost_of_revenue"": 320735311510.0, ""gross_income"": 37124095039.0, ""operating_expense"": 16456670102.0, ""operating_income"": 53580765141.0, ""non_operating_income_or_loss"": -31296016508.0, ""pretax_income"": 22284748633.0, ""income_taxes"": -4788650711.0, ""minorities"": -3778.0, ""net_income"": 17496101700.0, ""interest_expense_non_operating"": null, ""ebit"": null, ""ebitda"": null, ""diluted_shares_outstanding"": 4116729811.7647057}","{""operating_cash_flow"": -50323629880.0, ""investing_cash_flow"": 627934865.0, ""financing_cash_flow"": 124041525250.0, ""net_increased_decreased"": 74345830235.0, ""capital_expenditure"": 566369338.0, ""free_cash_flow"": -49757260542.0}"
MSJA.JK,2024-09-30,"{""total_current_asset"": 46592451.0, ""total_non_current_asset"": 69098299.0, ""total_asset"": 115690750.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 22763283.0, ""total_current_liabilities"": 19499896.0, ""total_non_current_liabilities"": 9638188.0, ""total_liabilities"": 29138084.0, ""total_equity"": 86552666.0, ""total_debt"": 16326475.0, ""stockholders_equity"": 83816858.0}","{""total_revenue"": 50329988.0, ""cost_of_revenue"": 41593735.0, ""gross_income"": 8736253.0, ""operating_expense"": 4601794.0, ""operating_income"": 13338047.0, ""non_operating_income_or_loss"": -8360752.0, ""pretax_income"": 4977295.0, ""income_taxes"": -916722.0, ""minorities"": 9922.0, ""net_income"": 4050651.0, ""interest_expense_non_operating"": 939837.0, ""ebit"": 5917132.0, ""ebitda"": null, ""diluted_shares_outstanding"": 5870508695.652174}","{""operating_cash_flow"": 4662069.0, ""investing_cash_flow"": -7898102.0, ""financing_cash_flow"": 5274920.0, ""net_increased_decreased"": 2038887.0, ""capital_expenditure"": 7910237.0, ""free_cash_flow"": 12572306.0}"
TEBE.JK,2024-09-30,"{""total_current_asset"": 455576288000.0, ""total_non_current_asset"": 687470513000.0, ""total_asset"": 1143046801000.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 396289246000.0, ""total_current_liabilities"": 54942187000.0, ""total_non_current_liabilities"": 17569810000.0, ""total_liabilities"": 72511997000.0, ""total_equity"": 1070534804000.0, ""total_debt"": null, ""stockholders_equity"": 1063423043000.0}","{""total_revenue"": 392303514000.0, ""cost_of_revenue"": 237428289000.0, ""gross_income"": 154875225000.0, ""operating_expense"": 48220299000.0, ""operating_income"": 203095524000.0, ""non_operating_income_or_loss"": -83344857000.0, ""pretax_income"": 119750667000.0, ""income_taxes"": -32261935000.0, ""minorities"": 680901000.0, ""net_income"": 86807831000.0, ""interest_expense_non_operating"": 300983000.0, ""ebit"": 120051650000.0, ""ebitda"": null, ""diluted_shares_outstanding"": 1285090.0222057735}","{""operating_cash_flow"": 98464174000.0, ""investing_cash_flow"": -1067190000.0, ""financing_cash_flow"": -104502429000.0, ""net_increased_decreased"": -7105445000.0, ""capital_expenditure"": 9613231000.0, ""free_cash_flow"": 108077405000.0}"
BAPA.JK,2024-09-30,"{""total_current_asset"": 23216105412.0, ""total_non_current_asset"": 109865051353.0, ""total_asset"": 133081156765.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 431143673.0, ""total_current_liabilities"": 11091777310.0, ""total_non_current_liabilities"": 663565872.0, ""total_liabilities"": 11755343182.0, ""total_equity"": 121325813583.0, ""total_debt"": 3000000000.0, ""stockholders_equity"": 121312547470.0}","{""total_revenue"": 1330526901.0, ""cost_of_revenue"": 1325518116.0, ""gross_income"": 5008785.0, ""operating_expense"": 4081462291.0, ""operating_income"": 4086471076.0, ""non_operating_income_or_loss"": -8334554127.0, ""pretax_income"": -4248083051.0, ""income_taxes"": -85498986.0, ""minorities"": null, ""net_income"": -4333582037.0, ""interest_expense_non_operating"": 370141155.0, ""ebit"": -3877941896.0, ""ebitda"": null, ""diluted_shares_outstanding"": 641062431.5088757}","{""operating_cash_flow"": -1582356025.0, ""investing_cash_flow"": 676573089.0, ""financing_cash_flow"": 386493313.0, ""net_increased_decreased"": -519289623.0, ""capital_expenditure"": 3965000.0, ""free_cash_flow"": -1578391025.0}"
NICL.JK,2024-09-30,"{""total_current_asset"": 711536767610.0, ""total_non_current_asset"": 266814508503.0, ""total_asset"": 978351276113.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 188657388765.0, ""total_current_liabilities"": 135377600037.0, ""total_non_current_liabilities"": 14224753549.0, ""total_liabilities"": 149602353586.0, ""total_equity"": 828748922527.0, ""total_debt"": 2394746066.0, ""stockholders_equity"": 827175798063.0}","{""total_revenue"": 821354080221.0, ""cost_of_revenue"": null, ""gross_income"": null, ""operating_expense"": null, ""operating_income"": null, ""non_operating_income_or_loss"": null, ""pretax_income"": 226308039511.0, ""income_taxes"": -52639029745.0, ""minorities"": 389015394.0, ""net_income"": 173279994372.0, ""interest_expense_non_operating"": 94264237.0, ""ebit"": 226402303748.0, ""ebitda"": null, ""diluted_shares_outstanding"": 10637200391.160221}","{""operating_cash_flow"": 147551177917.0, ""investing_cash_flow"": -2888611672.0, ""financing_cash_flow"": -91778657659.0, ""net_increased_decreased"": 52883908586.0, ""capital_expenditure"": 2888611672.0, ""free_cash_flow"": 150439789589.0}"
APLN.JK,2024-09-30,"{""total_current_asset"": 11174657463000.0, ""total_non_current_asset"": 15969564532000.0, ""total_asset"": 27144221995000.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 1063137252000.0, ""total_current_liabilities"": 4631748024000.0, ""total_non_current_liabilities"": 9280509278000.0, ""total_liabilities"": 13912257302000.0, ""total_equity"": 13231964693000.0, ""total_debt"": 6899701930000.0, ""stockholders_equity"": 10606576578000.0}","{""total_revenue"": 2777794020000.0, ""cost_of_revenue"": 1600767336000.0, ""gross_income"": 1177026684000.0, ""operating_expense"": 771077139000.0, ""operating_income"": 1948103823000.0, ""non_operating_income_or_loss"": -1788462323000.0, ""pretax_income"": 159641500000.0, ""income_taxes"": -92020889000.0, ""minorities"": 108961484000.0, ""net_income"": 67620611000.0, ""interest_expense_non_operating"": 502559380000.0, ""ebit"": 662200880000.0, ""ebitda"": null, ""diluted_shares_outstanding"": 22714765.384615384}","{""operating_cash_flow"": 90690310000.0, ""investing_cash_flow"": -136233197000.0, ""financing_cash_flow"": 336427383000.0, ""net_increased_decreased"": 290884496000.0, ""capital_expenditure"": 99325271000.0, ""free_cash_flow"": 190015581000.0}"
BCIP.JK,2024-09-30,"{""total_current_asset"": 334301728744.0, ""total_non_current_asset"": 561899571394.0, ""total_asset"": 896201300138.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 11717474238.0, ""total_current_liabilities"": 97308680998.0, ""total_non_current_liabilities"": 298730322106.0, ""total_liabilities"": 396039003104.0, ""total_equity"": 500162297034.0, ""total_debt"": 61796712439.0, ""stockholders_equity"": 484615265962.0}","{""total_revenue"": 84386685270.0, ""cost_of_revenue"": 42828679910.0, ""gross_income"": 41558005360.0, ""operating_expense"": 28920634770.0, ""operating_income"": 70478640130.0, ""non_operating_income_or_loss"": -48210091890.0, ""pretax_income"": 22268548240.0, ""income_taxes"": -3386204338.0, ""minorities"": 1109487452.0, ""net_income"": 18882343902.0, ""interest_expense_non_operating"": 2148897144.0, ""ebit"": 24417445384.0, ""ebitda"": null, ""diluted_shares_outstanding"": 1429835595.3338697}","{""operating_cash_flow"": 19958314375.0, ""investing_cash_flow"": -11218245557.0, ""financing_cash_flow"": -17134880700.0, ""net_increased_decreased"": -8394811882.0, ""capital_expenditure"": 1216528479.0, ""free_cash_flow"": 21174842854.0}"
ANDI.JK,2024-09-30,"{""total_current_asset"": 42560304505.0, ""total_non_current_asset"": 331786047366.0, ""total_asset"": 374346351871.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 8690074837.0, ""total_current_liabilities"": 77737619340.0, ""total_non_current_liabilities"": 154208259571.0, ""total_liabilities"": 231945878911.0, ""total_equity"": 142400472960.0, ""total_debt"": 157285804079.0, ""stockholders_equity"": 142400472960.0}","{""total_revenue"": 104287436504.0, ""cost_of_revenue"": 119413717458.0, ""gross_income"": -15126280954.0, ""operating_expense"": 14901429169.0, ""operating_income"": -224851785.0, ""non_operating_income_or_loss"": -40172431497.0, ""pretax_income"": -40397283282.0, ""income_taxes"": 58412773.0, ""minorities"": null, ""net_income"": -40338870509.0, ""interest_expense_non_operating"": 9480807414.0, ""ebit"": -30916475868.0, ""ebitda"": null, ""diluted_shares_outstanding"": 2331187616.1003237}","{""operating_cash_flow"": 9061130547.0, ""investing_cash_flow"": -4168788263.0, ""financing_cash_flow"": -4567052211.0, ""net_increased_decreased"": 325290073.0, ""capital_expenditure"": 4171568312.0, ""free_cash_flow"": 13232698859.0}"
PRAY.JK,2024-09-30,"{""total_current_asset"": 1786382000000.0, ""total_non_current_asset"": 3275486000000.0, ""total_asset"": 5061868000000.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 980558000000.0, ""total_current_liabilities"": 583459000000.0, ""total_non_current_liabilities"": 1339241000000.0, ""total_liabilities"": 1922700000000.0, ""total_equity"": 3139168000000.0, ""total_debt"": 1347761000000.0, ""stockholders_equity"": 3015037000000.0}","{""total_revenue"": 1554274000000.0, ""cost_of_revenue"": 1118133000000.0, ""gross_income"": 436141000000.0, ""operating_expense"": 251572000000.0, ""operating_income"": 687713000000.0, ""non_operating_income_or_loss"": -425216000000.0, ""pretax_income"": 262497000000.0, ""income_taxes"": -57814000000.0, ""minorities"": -12024000000.0, ""net_income"": 216707000000.0, ""interest_expense_non_operating"": 64519000000.0, ""ebit"": 327016000000.0, ""ebitda"": null, ""diluted_shares_outstanding"": 13963.079896907217}","{""operating_cash_flow"": 206003000000.0, ""investing_cash_flow"": -318749000000.0, ""financing_cash_flow"": 67702000000.0, ""net_increased_decreased"": -45044000000.0, ""capital_expenditure"": 329271000000.0, ""free_cash_flow"": 535274000000.0}"
BREN.JK,2024-09-30,"{""total_current_asset"": 724425000.0, ""total_non_current_asset"": 3061143000.0, ""total_asset"": 3785568000.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 293161000.0, ""total_current_liabilities"": 337044000.0, ""total_non_current_liabilities"": 2712001000.0, ""total_liabilities"": 3049045000.0, ""total_equity"": 736523000.0, ""total_debt"": 2135731000.0, ""stockholders_equity"": 511783000.0}","{""total_revenue"": 441295000.0, ""cost_of_revenue"": null, ""gross_income"": null, ""operating_expense"": null, ""operating_income"": null, ""non_operating_income_or_loss"": null, ""pretax_income"": 217718000.0, ""income_taxes"": -106999000.0, ""minorities"": 24660000.0, ""net_income"": 86059000.0, ""interest_expense_non_operating"": 102650000.0, ""ebit"": 320368000.0, ""ebitda"": null, ""diluted_shares_outstanding"": 134467187.5}","{""operating_cash_flow"": 199215000.0, ""investing_cash_flow"": -159618000.0, ""financing_cash_flow"": 5777000.0, ""net_increased_decreased"": 45374000.0, ""capital_expenditure"": 156202000.0, ""free_cash_flow"": 355417000.0}"
ENRG.JK,2024-09-30,"{""total_current_asset"": 442474241.0, ""total_non_current_asset"": 1038422043.0, ""total_asset"": 1480896284.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 82475938.0, ""total_current_liabilities"": 389949215.0, ""total_non_current_liabilities"": 455042384.0, ""total_liabilities"": 844991599.0, ""total_equity"": 635904685.0, ""total_debt"": 355517851.0, ""stockholders_equity"": 706556225.0}","{""total_revenue"": 319660627.0, ""cost_of_revenue"": 229756821.0, ""gross_income"": 89903806.0, ""operating_expense"": 19415758.0, ""operating_income"": 109319564.0, ""non_operating_income_or_loss"": -31073281.0, ""pretax_income"": 78246283.0, ""income_taxes"": -27007431.0, ""minorities"": -34206.0, ""net_income"": 51273058.0, ""interest_expense_non_operating"": 28998621.0, ""ebit"": 107244904.0, ""ebitda"": null, ""diluted_shares_outstanding"": 24769593236.714977}","{""operating_cash_flow"": 79004196.0, ""investing_cash_flow"": -117170456.0, ""financing_cash_flow"": 38319905.0, ""net_increased_decreased"": 153645.0, ""capital_expenditure"": 117170456.0, ""free_cash_flow"": 196174652.0}"
AGII.JK,2024-09-30,"{""total_current_asset"": 1663738000000.0, ""total_non_current_asset"": 6314937000000.0, ""total_asset"": 7978675000000.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 462543000000.0, ""total_current_liabilities"": 744059000000.0, ""total_non_current_liabilities"": 3457554000000.0, ""total_liabilities"": 4201613000000.0, ""total_equity"": 3777062000000.0, ""total_debt"": 3625663000000.0, ""stockholders_equity"": 3687896000000.0}","{""total_revenue"": 2126227000000.0, ""cost_of_revenue"": 1171079000000.0, ""gross_income"": 955148000000.0, ""operating_expense"": 640408000000.0, ""operating_income"": 1595556000000.0, ""non_operating_income_or_loss"": -1492009000000.0, ""pretax_income"": 103547000000.0, ""income_taxes"": -17739000000.0, ""minorities"": 4837000000.0, ""net_income"": 80971000000.0, ""interest_expense_non_operating"": 233058000000.0, ""ebit"": 336605000000.0, ""ebitda"": null, ""diluted_shares_outstanding"": 3114.269230769231}","{""operating_cash_flow"": 205343000000.0, ""investing_cash_flow"": -448784000000.0, ""financing_cash_flow"": 131404000000.0, ""net_increased_decreased"": -112037000000.0, ""capital_expenditure"": 452519000000.0, ""free_cash_flow"": 657862000000.0}"
PUDP.JK,2024-09-30,"{""total_current_asset"": 246337161927.0, ""total_non_current_asset"": 289151134433.0, ""total_asset"": 535488296360.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 70454002952.0, ""total_current_liabilities"": 15325011783.0, ""total_non_current_liabilities"": 5022280876.0, ""total_liabilities"": 20347292659.0, ""total_equity"": 515141003701.0, ""total_debt"": 6402007922.0, ""stockholders_equity"": 515031220080.0}","{""total_revenue"": 27881924358.0, ""cost_of_revenue"": 9630033667.0, ""gross_income"": 18251890691.0, ""operating_expense"": 27963618326.0, ""operating_income"": 46215509017.0, ""non_operating_income_or_loss"": -43561923559.0, ""pretax_income"": 2653585458.0, ""income_taxes"": -842359094.0, ""minorities"": null, ""net_income"": 1811226364.0, ""interest_expense_non_operating"": 365138125.0, ""ebit"": 3018723583.0, ""ebitda"": null, ""diluted_shares_outstanding"": 661031519.7080292}","{""operating_cash_flow"": -3323237165.0, ""investing_cash_flow"": 853329960.0, ""financing_cash_flow"": -227869689.0, ""net_increased_decreased"": -2697776894.0, ""capital_expenditure"": 2436397518.0, ""free_cash_flow"": -886839647.0}"
BEEF.JK,2024-09-30,"{""total_current_asset"": 916385039602.0, ""total_non_current_asset"": 877725063999.0, ""total_asset"": 1794110103601.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 62104419275.0, ""total_current_liabilities"": 1133940617763.0, ""total_non_current_liabilities"": 462277271912.0, ""total_liabilities"": 1596217889675.0, ""total_equity"": 197892213926.0, ""total_debt"": 713041410877.0, ""stockholders_equity"": 197219239570.0}","{""total_revenue"": 2644516912054.0, ""cost_of_revenue"": null, ""gross_income"": null, ""operating_expense"": null, ""operating_income"": null, ""non_operating_income_or_loss"": null, ""pretax_income"": 44940676498.0, ""income_taxes"": -5143697950.0, ""minorities"": -12787731.0, ""net_income"": 39809766279.0, ""interest_expense_non_operating"": 18509252099.0, ""ebit"": 63449928597.0, ""ebitda"": null, ""diluted_shares_outstanding"": 7185878389.711191}","{""operating_cash_flow"": -483541068758.0, ""investing_cash_flow"": -165866172010.0, ""financing_cash_flow"": 701444281704.0, ""net_increased_decreased"": 52037040936.0, ""capital_expenditure"": 165866172010.0, ""free_cash_flow"": -317674896748.0}"
TBIG.JK,2024-09-30,"{""total_current_asset"": 4451763000000.0, ""total_non_current_asset"": 41761366000000.0, ""total_asset"": 46213129000000.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 585450000000.0, ""total_current_liabilities"": 21612168000000.0, ""total_non_current_liabilities"": 12390806000000.0, ""total_liabilities"": 34002974000000.0, ""total_equity"": 12210155000000.0, ""total_debt"": 30066315000000.0, ""stockholders_equity"": 11571057000000.0}","{""total_revenue"": 5126850000000.0, ""cost_of_revenue"": 1447533000000.0, ""gross_income"": 3679317000000.0, ""operating_expense"": 437969000000.0, ""operating_income"": 4117286000000.0, ""non_operating_income_or_loss"": -2847997000000.0, ""pretax_income"": 1269289000000.0, ""income_taxes"": -60606000000.0, ""minorities"": 41299000000.0, ""net_income"": 1167384000000.0, ""interest_expense_non_operating"": 1521268000000.0, ""ebit"": 2790557000000.0, ""ebitda"": null, ""diluted_shares_outstanding"": 22610.575246949447}","{""operating_cash_flow"": 3966755000000.0, ""investing_cash_flow"": -2094193000000.0, ""financing_cash_flow"": -2085721000000.0, ""net_increased_decreased"": -213159000000.0, ""capital_expenditure"": 1710164000000.0, ""free_cash_flow"": 5676919000000.0}"
MYOR.JK,2024-09-30,"{""total_current_asset"": 20176791479385.0, ""total_non_current_asset"": 10149976445164.0, ""total_asset"": 30326767924549.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 4527820327026.0, ""total_current_liabilities"": 8666179576256.0, ""total_non_current_liabilities"": 5577632647190.0, ""total_liabilities"": 14243812223446.0, ""total_equity"": 16082955701103.0, ""total_debt"": 9060643241628.0, ""stockholders_equity"": 15824009622236.0}","{""total_revenue"": 25639497665384.0, ""cost_of_revenue"": 19522878798789.0, ""gross_income"": 6116618866595.0, ""operating_expense"": 3381870291635.0, ""operating_income"": 9498489158230.0, ""non_operating_income_or_loss"": -6905516271143.0, ""pretax_income"": 2592972887087.0, ""income_taxes"": -532877787718.0, ""minorities"": 44596203674.0, ""net_income"": 2015498895695.0, ""interest_expense_non_operating"": 250794615982.0, ""ebit"": 2843767503069.0, ""ebitda"": null, ""diluted_shares_outstanding"": 22394432174.38889}","{""operating_cash_flow"": -1757895073487.0, ""investing_cash_flow"": -1365365137092.0, ""financing_cash_flow"": 3540615390122.0, ""net_increased_decreased"": 417355179543.0, ""capital_expenditure"": 1530099407631.0, ""free_cash_flow"": -227795665856.0}"
HOPE.JK,2024-09-30,"{""total_current_asset"": 107834154742.0, ""total_non_current_asset"": 66699042710.0, ""total_asset"": 174533197452.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 15843764.0, ""total_current_liabilities"": 71384840659.0, ""total_non_current_liabilities"": 2075674430.0, ""total_liabilities"": 73460515089.0, ""total_equity"": 101072682363.0, ""total_debt"": 63221255037.0, ""stockholders_equity"": 101061233450.0}","{""total_revenue"": 7636829967.0, ""cost_of_revenue"": 10649555711.0, ""gross_income"": -3012725744.0, ""operating_expense"": 6920834170.0, ""operating_income"": 3908108426.0, ""non_operating_income_or_loss"": -18197052364.0, ""pretax_income"": -14288943938.0, ""income_taxes"": 36547929.0, ""minorities"": null, ""net_income"": -14252396009.0, ""interest_expense_non_operating"": null, ""ebit"": null, ""ebitda"": null, ""diluted_shares_outstanding"": 2130360200.9999998}","{""operating_cash_flow"": -8203369002.0, ""investing_cash_flow"": 169642317.0, ""financing_cash_flow"": 7958042547.0, ""net_increased_decreased"": -75684138.0, ""capital_expenditure"": null, ""free_cash_flow"": null}"
BRPT.JK,2024-09-30,"{""total_current_asset"": 3120162000.0, ""total_non_current_asset"": 7070176000.0, ""total_asset"": 10190338000.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 1586425000.0, ""total_current_liabilities"": 1023243000.0, ""total_non_current_liabilities"": 5053133000.0, ""total_liabilities"": 6076376000.0, ""total_equity"": 4113962000.0, ""total_debt"": 4819010000.0, ""stockholders_equity"": 1694730000.0}","{""total_revenue"": 1677078000.0, ""cost_of_revenue"": 1295506000.0, ""gross_income"": 381572000.0, ""operating_expense"": 135344000.0, ""operating_income"": 516916000.0, ""non_operating_income_or_loss"": -365306000.0, ""pretax_income"": 151610000.0, ""income_taxes"": -90738000.0, ""minorities"": 34068000.0, ""net_income"": 26804000.0, ""interest_expense_non_operating"": 255997000.0, ""ebit"": 407607000.0, ""ebitda"": null, ""diluted_shares_outstanding"": 93561767.315}","{""operating_cash_flow"": -447806000.0, ""investing_cash_flow"": -133645000.0, ""financing_cash_flow"": 367645000.0, ""net_increased_decreased"": -213806000.0, ""capital_expenditure"": 451108000.0, ""free_cash_flow"": 3302000.0}"
