symbol,date,balance_sheet_metrics,income_stmt_metrics,cash_flow_metrics
BABY.JK,2024-06-30,"{""total_current_assets"": 550669551504.0, ""total_non_current_assets"": 266826004121.0, ""total_assets"": 817495555625.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 54777589911.0, ""total_current_liabilities"": 226005512943.0, ""total_non_current_liabilities"": 134492767694.0, ""total_liabilities"": 360498280637.0, ""total_equity"": 456997274988.0, ""total_debt"": 192636515638.0, ""stockholders_equity"": 456942697389.0}","{""total_revenue"": 516861887345.0, ""cost_of_revenue"": 324452866239.0, ""gross_income"": 192409021106.0, ""operating_expenses"": 257076925319.0, ""operating_income"": 449485946425.0, ""non_operating_income"": -502737479127.0, ""pretax_income"": -53251532702.0, ""income_taxes"": -165397795.0, ""minorities"": -49767424.0, ""net_income"": -53367163073.0, ""interest_expense_non_operating"": 8504306902.0, ""ebit"": -44747225800.0, ""ebitda"": null, ""diluted_shares_outstanding"": 3023821999.97306}","{""net_operating_cash_flow"": -14429153992.0, ""net_investing_cash_flow"": -7112743928.0, ""net_financing_cash_flow"": 11430775834.0, ""net_increased_decreased"": -10111122086.0, ""capital_expenditure"": 7112743928.0, ""free_cash_flow"": -7316410064.0}"
PIPA.JK,2024-06-30,"{""total_current_assets"": 122519140142.0, ""total_non_current_assets"": 45235318864.0, ""total_assets"": 167754459006.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 10763281129.0, ""total_current_liabilities"": 18774554864.0, ""total_non_current_liabilities"": 4145009687.0, ""total_liabilities"": 22919564551.0, ""total_equity"": 144834894455.0, ""total_debt"": 15803052537.0, ""stockholders_equity"": 144834662443.0}","{""total_revenue"": 10879730536.0, ""cost_of_revenue"": 7517814442.0, ""gross_income"": 3361916094.0, ""operating_expenses"": 4294838899.0, ""operating_income"": 7656754993.0, ""non_operating_income"": -9064647511.0, ""pretax_income"": -1407892518.0, ""income_taxes"": null, ""minorities"": -3145.0, ""net_income"": -1407889373.0, ""interest_expense_non_operating"": 830898203.0, ""ebit"": -576994315.0, ""ebitda"": null, ""diluted_shares_outstanding"": 2919060773.0}","{""net_operating_cash_flow"": -6447157783.0, ""net_investing_cash_flow"": 16841086744.0, ""net_financing_cash_flow"": -11061901163.0, ""net_increased_decreased"": -667972202.0, ""capital_expenditure"": 331649256.0, ""free_cash_flow"": -6115508527.0}"
INDR.JK,2024-06-30,"{""total_current_assets"": 309000103.0, ""total_non_current_assets"": 494034421.0, ""total_assets"": 803034524.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 11113431.0, ""total_current_liabilities"": 292636376.0, ""total_non_current_liabilities"": 104908720.0, ""total_liabilities"": 397545096.0, ""total_equity"": 405489428.0, ""total_debt"": 109261914.0, ""stockholders_equity"": 401347965.0}","{""total_revenue"": 414523789.0, ""cost_of_revenue"": 414515516.0, ""gross_income"": 8273.0, ""operating_expenses"": 12308100.0, ""operating_income"": 12316373.0, ""non_operating_income"": -26226346.0, ""pretax_income"": -13909973.0, ""income_taxes"": 4235062.0, ""minorities"": -1682.0, ""net_income"": -9673229.0, ""interest_expense_non_operating"": 3579043.0, ""ebit"": -10330930.0, ""ebitda"": null, ""diluted_shares_outstanding"": 326798277.027027}","{""net_operating_cash_flow"": 10240249.0, ""net_investing_cash_flow"": 820100.0, ""net_financing_cash_flow"": -12101916.0, ""net_increased_decreased"": -1041567.0, ""capital_expenditure"": 8579524.0, ""free_cash_flow"": 18819773.0}"
MSJA.JK,2024-06-30,"{""total_current_assets"": 43864005.0, ""total_non_current_assets"": 67120496.0, ""total_assets"": 110984501.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 22914827.0, ""total_current_liabilities"": 17458706.0, ""total_non_current_liabilities"": 9834159.0, ""total_liabilities"": 27292865.0, ""total_equity"": 83691636.0, ""total_debt"": 15716323.0, ""stockholders_equity"": 81204139.0}","{""total_revenue"": 32635106.0, ""cost_of_revenue"": 27558143.0, ""gross_income"": 5076963.0, ""operating_expenses"": 3160461.0, ""operating_income"": 8237424.0, ""non_operating_income"": -8531894.0, ""pretax_income"": -294470.0, ""income_taxes"": 106093.0, ""minorities"": -25810.0, ""net_income"": -162567.0, ""interest_expense_non_operating"": 655455.0, ""ebit"": 360985.0, ""ebitda"": null, ""diluted_shares_outstanding"": 5418900000.0}","{""net_operating_cash_flow"": 2030303.0, ""net_investing_cash_flow"": -6120787.0, ""net_financing_cash_flow"": 6661917.0, ""net_increased_decreased"": 2571433.0, ""capital_expenditure"": 6123733.0, ""free_cash_flow"": 8154036.0}"
SKBM.JK,2024-06-30,"{""total_current_assets"": 1148783336369.0, ""total_non_current_assets"": 751254330209.0, ""total_assets"": 1900037666578.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 261367168788.0, ""total_current_liabilities"": 743862818845.0, ""total_non_current_liabilities"": 92606277421.0, ""total_liabilities"": 836469096266.0, ""total_equity"": 1063568570312.0, ""total_debt"": 513463163213.0, ""stockholders_equity"": 995455203056.0}","{""total_revenue"": 1142918663141.0, ""cost_of_revenue"": 965510486689.0, ""gross_income"": 177408176452.0, ""operating_expenses"": 166933751929.0, ""operating_income"": 344341928381.0, ""non_operating_income"": -350192058891.0, ""pretax_income"": -5850130510.0, ""income_taxes"": -120255296.0, ""minorities"": -983013440.0, ""net_income"": -4987372366.0, ""interest_expense_non_operating"": 19780533368.0, ""ebit"": 13930402858.0, ""ebitda"": null, ""diluted_shares_outstanding"": 1731726515.9722223}","{""net_operating_cash_flow"": 29346782029.0, ""net_investing_cash_flow"": -15581581286.0, ""net_financing_cash_flow"": -51724133497.0, ""net_increased_decreased"": -37958932754.0, ""capital_expenditure"": 15962856904.0, ""free_cash_flow"": 45309638933.0}"
TEBE.JK,2024-06-30,"{""total_current_assets"": 434300272000.0, ""total_non_current_assets"": 696225285000.0, ""total_assets"": 1130525557000.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 363570170000.0, ""total_current_liabilities"": 66906211000.0, ""total_non_current_liabilities"": 18470964000.0, ""total_liabilities"": 85377175000.0, ""total_equity"": 1045148382000.0, ""total_debt"": null, ""stockholders_equity"": 1038442870000.0}","{""total_revenue"": 223733368000.0, ""cost_of_revenue"": 147846404000.0, ""gross_income"": 75886964000.0, ""operating_expenses"": 19062052000.0, ""operating_income"": 94949016000.0, ""non_operating_income"": -31014813000.0, ""pretax_income"": 63934203000.0, ""income_taxes"": -20918997000.0, ""minorities"": 274803000.0, ""net_income"": 42740403000.0, ""interest_expense_non_operating"": 17997000.0, ""ebit"": 63952200000.0, ""ebitda"": null, ""diluted_shares_outstanding"": 1285039.1761876128}","{""net_operating_cash_flow"": 29376913000.0, ""net_investing_cash_flow"": -3311633000.0, ""net_financing_cash_flow"": -65889801000.0, ""net_increased_decreased"": -39824521000.0, ""capital_expenditure"": 9216781000.0, ""free_cash_flow"": 38593694000.0}"
BAPA.JK,2024-06-30,"{""total_current_assets"": 22750051111.0, ""total_non_current_assets"": 110375213818.0, ""total_assets"": 133125264929.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 237897537.0, ""total_current_liabilities"": 9700583865.0, ""total_non_current_liabilities"": 598931074.0, ""total_liabilities"": 10299514939.0, ""total_equity"": 122825749990.0, ""total_debt"": 3000000000.0, ""stockholders_equity"": 122812483877.0}","{""total_revenue"": 1181688819.0, ""cost_of_revenue"": 996798410.0, ""gross_income"": 184890409.0, ""operating_expenses"": 2804158925.0, ""operating_income"": 2989049334.0, ""non_operating_income"": -5812296372.0, ""pretax_income"": -2823247038.0, ""income_taxes"": -57283115.0, ""minorities"": null, ""net_income"": -2880530153.0, ""interest_expense_non_operating"": 206401672.0, ""ebit"": -2616845366.0, ""ebitda"": null, ""diluted_shares_outstanding"": 641543463.9198217}","{""net_operating_cash_flow"": -1407893758.0, ""net_investing_cash_flow"": 276289999.0, ""net_financing_cash_flow"": 419068000.0, ""net_increased_decreased"": -712535759.0, ""capital_expenditure"": 3815000.0, ""free_cash_flow"": -1404078758.0}"
NICL.JK,2024-06-30,"{""total_current_assets"": 622057522946.0, ""total_non_current_assets"": 296658219977.0, ""total_assets"": 918715742923.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 123359296419.0, ""total_current_liabilities"": 122645685699.0, ""total_non_current_liabilities"": 14224753549.0, ""total_liabilities"": 136870439248.0, ""total_equity"": 781845303675.0, ""total_debt"": 2857547066.0, ""stockholders_equity"": 780535946144.0}","{""total_revenue"": 419194454760.0, ""cost_of_revenue"": null, ""gross_income"": null, ""operating_expenses"": null, ""operating_income"": null, ""non_operating_income"": null, ""pretax_income"": 88198301114.0, ""income_taxes"": -14598554654.0, ""minorities"": 125248461.0, ""net_income"": 73474497999.0, ""interest_expense_non_operating"": 49556889.0, ""ebit"": 88247858003.0, ""ebitda"": null, ""diluted_shares_outstanding"": 10648477970.869564}","{""net_operating_cash_flow"": 26178213245.0, ""net_investing_cash_flow"": -442184800.0, ""net_financing_cash_flow"": -38150212205.0, ""net_increased_decreased"": -12414183760.0, ""capital_expenditure"": 442184800.0, ""free_cash_flow"": 26620398045.0}"
APLN.JK,2024-06-30,"{""total_current_assets"": 10731831186000.0, ""total_non_current_assets"": 15995574871000.0, ""total_assets"": 26727406057000.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 680316527000.0, ""total_current_liabilities"": 4219990445000.0, ""total_non_current_liabilities"": 9106600132000.0, ""total_liabilities"": 13326590577000.0, ""total_equity"": 13400815480000.0, ""total_debt"": 6312397883000.0, ""stockholders_equity"": 10658097602000.0}","{""total_revenue"": 1885781156000.0, ""cost_of_revenue"": 1155978919000.0, ""gross_income"": 729802237000.0, ""operating_expenses"": 493418337000.0, ""operating_income"": 1223220574000.0, ""non_operating_income"": -1100132201000.0, ""pretax_income"": 123088373000.0, ""income_taxes"": -65833873000.0, ""minorities"": 85027119000.0, ""net_income"": 57254500000.0, ""interest_expense_non_operating"": 299267291000.0, ""ebit"": 422355664000.0, ""ebitda"": null, ""diluted_shares_outstanding"": 22764441.80327869}","{""net_operating_cash_flow"": 10997061000.0, ""net_investing_cash_flow"": 6751985000.0, ""net_financing_cash_flow"": -116063087000.0, ""net_increased_decreased"": -98314041000.0, ""capital_expenditure"": 22073806000.0, ""free_cash_flow"": 33070867000.0}"
BCIP.JK,2024-06-30,"{""total_current_assets"": 346347577680.0, ""total_non_current_assets"": 547236965785.0, ""total_assets"": 893584543465.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 13014525677.0, ""total_current_liabilities"": 91635232813.0, ""total_non_current_liabilities"": 306370039520.0, ""total_liabilities"": 398005272333.0, ""total_equity"": 495579271132.0, ""total_debt"": 63604239186.0, ""stockholders_equity"": 480328069970.0}","{""total_revenue"": 55456907820.0, ""cost_of_revenue"": 25309881827.0, ""gross_income"": 30147025993.0, ""operating_expenses"": 20298178742.0, ""operating_income"": 50445204735.0, ""non_operating_income"": -33897246933.0, ""pretax_income"": 16547957802.0, ""income_taxes"": -2248639802.0, ""minorities"": 813657542.0, ""net_income"": 14299318000.0, ""interest_expense_non_operating"": 1481204025.0, ""ebit"": 18029161827.0, ""ebitda"": null, ""diluted_shares_outstanding"": 1430080642.4178154}","{""net_operating_cash_flow"": 1460549008.0, ""net_investing_cash_flow"": -4941386930.0, ""net_financing_cash_flow"": -3616922522.0, ""net_increased_decreased"": -7097760444.0, ""capital_expenditure"": 1195467133.0, ""free_cash_flow"": 2656016141.0}"
CASS.JK,2024-06-30,"{""total_current_assets"": 1498579000000.0, ""total_non_current_assets"": 647188000000.0, ""total_assets"": 2145767000000.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 1023178000000.0, ""total_current_liabilities"": 751735000000.0, ""total_non_current_liabilities"": 122237000000.0, ""total_liabilities"": 873972000000.0, ""total_equity"": 1271795000000.0, ""total_debt"": 61383000000.0, ""stockholders_equity"": 895670000000.0}","{""total_revenue"": 1298592000000.0, ""cost_of_revenue"": 943000000000.0, ""gross_income"": 355592000000.0, ""operating_expenses"": null, ""operating_income"": 355592000000.0, ""non_operating_income"": 80663000000.0, ""pretax_income"": 436255000000.0, ""income_taxes"": -90523000000.0, ""minorities"": 165609000000.0, ""net_income"": 181612000000.0, ""interest_expense_non_operating"": 7137000000.0, ""ebit"": 443392000000.0, ""ebitda"": null, ""diluted_shares_outstanding"": 2087.4942528735633}","{""net_operating_cash_flow"": 293521000000.0, ""net_investing_cash_flow"": 414297000000.0, ""net_financing_cash_flow"": -137793000000.0, ""net_increased_decreased"": 570025000000.0, ""capital_expenditure"": 42234000000.0, ""free_cash_flow"": 335755000000.0}"
ATLA.JK,2024-06-30,"{""total_current_assets"": 133340304842.0, ""total_non_current_assets"": 44450641324.0, ""total_assets"": 177790946166.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 105294938180.0, ""total_current_liabilities"": 11222095563.0, ""total_non_current_liabilities"": 459739042.0, ""total_liabilities"": 11681834605.0, ""total_equity"": 166109111561.0, ""total_debt"": 221216667.0, ""stockholders_equity"": 166109111561.0}","{""total_revenue"": 31266444597.0, ""cost_of_revenue"": 25398288428.0, ""gross_income"": 5868156169.0, ""operating_expenses"": 4024746169.0, ""operating_income"": 9892902338.0, ""non_operating_income"": -7879797384.0, ""pretax_income"": 2013104954.0, ""income_taxes"": 0.0, ""minorities"": null, ""net_income"": 2013104954.0, ""interest_expense_non_operating"": 32107594.0, ""ebit"": 2045212548.0, ""ebitda"": null, ""diluted_shares_outstanding"": 6290952981.25}","{""net_operating_cash_flow"": 13626100.0, ""net_investing_cash_flow"": -19008900000.0, ""net_financing_cash_flow"": 116903396190.0, ""net_increased_decreased"": 97908122290.0, ""capital_expenditure"": 20608900000.0, ""free_cash_flow"": 20622526100.0}"
ENRG.JK,2024-06-30,"{""total_current_assets"": 321160315.0, ""total_non_current_assets"": 1197115615.0, ""total_assets"": 1518275930.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 75559616.0, ""total_current_liabilities"": 427556599.0, ""total_non_current_liabilities"": 472572953.0, ""total_liabilities"": 900129552.0, ""total_equity"": 618146378.0, ""total_debt"": 363216248.0, ""stockholders_equity"": 688807085.0}","{""total_revenue"": 201897097.0, ""cost_of_revenue"": 137260569.0, ""gross_income"": 64636528.0, ""operating_expenses"": 10498891.0, ""operating_income"": 75135419.0, ""non_operating_income"": -31981303.0, ""pretax_income"": 43154116.0, ""income_taxes"": -9663125.0, ""minorities"": -43373.0, ""net_income"": 33534364.0, ""interest_expense_non_operating"": 17376149.0, ""ebit"": 60530265.0, ""ebitda"": null, ""diluted_shares_outstanding"": 24840269629.629627}","{""net_operating_cash_flow"": 99908701.0, ""net_investing_cash_flow"": -156482083.0, ""net_financing_cash_flow"": 49255860.0, ""net_increased_decreased"": -7317522.0, ""capital_expenditure"": 156482083.0, ""free_cash_flow"": 256390784.0}"
BREN.JK,2024-06-30,"{""total_current_assets"": 667563000.0, ""total_non_current_assets"": 3036151000.0, ""total_assets"": 3703714000.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 226057000.0, ""total_current_liabilities"": 300063000.0, ""total_non_current_liabilities"": 2703436000.0, ""total_liabilities"": 3003499000.0, ""total_equity"": 700215000.0, ""total_debt"": 2129460000.0, ""stockholders_equity"": 484797000.0}","{""total_revenue"": 290072000.0, ""cost_of_revenue"": null, ""gross_income"": null, ""operating_expenses"": null, ""operating_income"": null, ""non_operating_income"": null, ""pretax_income"": 143060000.0, ""income_taxes"": -69396000.0, ""minorities"": 15711000.0, ""net_income"": 57953000.0, ""interest_expense_non_operating"": 67920000.0, ""ebit"": 210980000.0, ""ebitda"": null, ""diluted_shares_outstanding"": 134774418.60465115}","{""net_operating_cash_flow"": 111901000.0, ""net_investing_cash_flow"": -123700000.0, ""net_financing_cash_flow"": -9931000.0, ""net_increased_decreased"": -21730000.0, ""capital_expenditure"": 123760000.0, ""free_cash_flow"": 235661000.0}"
AGII.JK,2024-06-30,"{""total_current_assets"": 1704316000000.0, ""total_non_current_assets"": 6293898000000.0, ""total_assets"": 7998214000000.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 505547000000.0, ""total_current_liabilities"": 1049729000000.0, ""total_non_current_liabilities"": 3188085000000.0, ""total_liabilities"": 4237814000000.0, ""total_equity"": 3760400000000.0, ""total_debt"": 3609604000000.0, ""stockholders_equity"": 3672763000000.0}","{""total_revenue"": 1388506000000.0, ""cost_of_revenue"": 747692000000.0, ""gross_income"": 640814000000.0, ""operating_expenses"": 414456000000.0, ""operating_income"": 1055270000000.0, ""non_operating_income"": -969510000000.0, ""pretax_income"": 85760000000.0, ""income_taxes"": -16614000000.0, ""minorities"": 3308000000.0, ""net_income"": 65838000000.0, ""interest_expense_non_operating"": 155192000000.0, ""ebit"": 240952000000.0, ""ebitda"": null, ""diluted_shares_outstanding"": 3135.1428571428573}","{""net_operating_cash_flow"": 107884000000.0, ""net_investing_cash_flow"": -335224000000.0, ""net_financing_cash_flow"": 158307000000.0, ""net_increased_decreased"": -69033000000.0, ""capital_expenditure"": 338074000000.0, ""free_cash_flow"": 445958000000.0}"
BMHS.JK,2024-06-30,"{""total_current_assets"": 869505733222.0, ""total_non_current_assets"": 2311259677791.0, ""total_assets"": 3180765411013.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 588203758242.0, ""total_current_liabilities"": 575444604717.0, ""total_non_current_liabilities"": 797863822380.0, ""total_liabilities"": 1373308427097.0, ""total_equity"": 1807456983916.0, ""total_debt"": 1230017957963.0, ""stockholders_equity"": 1596510690622.0}","{""total_revenue"": 784481313665.0, ""cost_of_revenue"": 414754211912.0, ""gross_income"": 369727101753.0, ""operating_expenses"": 314141914607.0, ""operating_income"": 683869016360.0, ""non_operating_income"": -659976136726.0, ""pretax_income"": 23892879634.0, ""income_taxes"": -5267103602.0, ""minorities"": 7662323922.0, ""net_income"": 10963452110.0, ""interest_expense_non_operating"": 32632821256.0, ""ebit"": 56525700890.0, ""ebitda"": null, ""diluted_shares_outstanding"": 8433424700.0}","{""net_operating_cash_flow"": 23621930115.0, ""net_investing_cash_flow"": -151067022371.0, ""net_financing_cash_flow"": 87824851313.0, ""net_increased_decreased"": -39620240943.0, ""capital_expenditure"": 151067022371.0, ""free_cash_flow"": 174688952486.0}"
PUDP.JK,2024-06-30,"{""total_current_assets"": 253409705877.0, ""total_non_current_assets"": 287774058543.0, ""total_assets"": 541183764420.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 74783493926.0, ""total_current_liabilities"": 21049345577.0, ""total_non_current_liabilities"": 5343998905.0, ""total_liabilities"": 26393344482.0, ""total_equity"": 514790419938.0, ""total_debt"": 10758795519.0, ""stockholders_equity"": 514680636317.0}","{""total_revenue"": 19223629728.0, ""cost_of_revenue"": 6422624116.0, ""gross_income"": 12801005612.0, ""operating_expenses"": 19262773225.0, ""operating_income"": 32063778837.0, ""non_operating_income"": -30058174336.0, ""pretax_income"": 2005604501.0, ""income_taxes"": -544961900.0, ""minorities"": null, ""net_income"": 1460642601.0, ""interest_expense_non_operating"": 204892527.0, ""ebit"": 2210497028.0, ""ebitda"": null, ""diluted_shares_outstanding"": 329716162.75395036}","{""net_operating_cash_flow"": -4548196924.0, ""net_investing_cash_flow"": 2318234847.0, ""net_financing_cash_flow"": 3865425407.0, ""net_increased_decreased"": 1635463330.0, ""capital_expenditure"": 971492631.0, ""free_cash_flow"": -3576704293.0}"
BEEF.JK,2024-06-30,"{""total_current_assets"": 818977739391.0, ""total_non_current_assets"": 867153285542.0, ""total_assets"": 1686131024933.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 153921308355.0, ""total_current_liabilities"": 1087671655686.0, ""total_non_current_liabilities"": 399788224377.0, ""total_liabilities"": 1487459880063.0, ""total_equity"": 198671144870.0, ""total_debt"": 653747620065.0, ""stockholders_equity"": 197994844594.0}","{""total_revenue"": 1361596258879.0, ""cost_of_revenue"": null, ""gross_income"": null, ""operating_expenses"": null, ""operating_income"": null, ""non_operating_income"": null, ""pretax_income"": 52044629582.0, ""income_taxes"": -11468720090.0, ""minorities"": -9461811.0, ""net_income"": 40585371303.0, ""interest_expense_non_operating"": 5498165943.0, ""ebit"": 57542795525.0, ""ebitda"": null, ""diluted_shares_outstanding"": 7033859844.540729}","{""net_operating_cash_flow"": -95184271571.0, ""net_investing_cash_flow"": -78344379049.0, ""net_financing_cash_flow"": 317382580636.0, ""net_increased_decreased"": 143853930016.0, ""capital_expenditure"": 78344379049.0, ""free_cash_flow"": -16839892522.0}"
TBIG.JK,2024-06-30,"{""total_current_assets"": 4427107000000.0, ""total_non_current_assets"": 43484096000000.0, ""total_assets"": 47911203000000.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 775450000000.0, ""total_current_liabilities"": 21695415000000.0, ""total_non_current_liabilities"": 14329049000000.0, ""total_liabilities"": 36024464000000.0, ""total_equity"": 11886739000000.0, ""total_debt"": 30917211000000.0, ""stockholders_equity"": 11256064000000.0}","{""total_revenue"": 3414276000000.0, ""cost_of_revenue"": 948769000000.0, ""gross_income"": 2465507000000.0, ""operating_expenses"": 291154000000.0, ""operating_income"": 2756661000000.0, ""non_operating_income"": -1657273000000.0, ""pretax_income"": 1099388000000.0, ""income_taxes"": -339338000000.0, ""minorities"": 29252000000.0, ""net_income"": 730798000000.0, ""interest_expense_non_operating"": 999475000000.0, ""ebit"": 2098863000000.0, ""ebitda"": null, ""diluted_shares_outstanding"": 22632331991.328587}","{""net_operating_cash_flow"": 2632705000000.0, ""net_investing_cash_flow"": -1325278000000.0, ""net_financing_cash_flow"": -1340961000000.0, ""net_increased_decreased"": -33534000000.0, ""capital_expenditure"": 1416608000000.0, ""free_cash_flow"": 4049313000000.0}"
SMRA.JK,2024-06-30,"{""total_current_assets"": 14919639289000.0, ""total_non_current_assets"": 17133433704000.0, ""total_assets"": 32053072993000.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 3254469249000.0, ""total_current_liabilities"": 11768742539000.0, ""total_non_current_liabilities"": 7153378056000.0, ""total_liabilities"": 18922120595000.0, ""total_equity"": 13130952398000.0, ""total_debt"": 8869306399000.0, ""stockholders_equity"": 10445382862000.0}","{""total_revenue"": 5672860626000.0, ""cost_of_revenue"": 2699154994000.0, ""gross_income"": 2973705632000.0, ""operating_expenses"": 748024605000.0, ""operating_income"": 3721730237000.0, ""non_operating_income"": -2303795577000.0, ""pretax_income"": 1417934660000.0, ""income_taxes"": -405613343000.0, ""minorities"": 258638022000.0, ""net_income"": 1012321317000.0, ""interest_expense_non_operating"": 518244315000.0, ""ebit"": 1936178975000.0, ""ebitda"": null, ""diluted_shares_outstanding"": 16510039320.920042}","{""net_operating_cash_flow"": 277608026000.0, ""net_investing_cash_flow"": -1931538040000.0, ""net_financing_cash_flow"": 1615522541000.0, ""net_increased_decreased"": -38407473000.0, ""capital_expenditure"": 1932381723000.0, ""free_cash_flow"": 2209989749000.0}"
HOPE.JK,2024-06-30,"{""total_current_assets"": 110273382238.0, ""total_non_current_assets"": 67361869940.0, ""total_assets"": 177635252178.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 346452963.0, ""total_current_liabilities"": 71574021782.0, ""total_non_current_liabilities"": 2061645695.0, ""total_liabilities"": 73635667477.0, ""total_equity"": 103999584701.0, ""total_debt"": 63229560340.0, ""stockholders_equity"": 103988135788.0}","{""total_revenue"": 6340613075.0, ""cost_of_revenue"": 8823859610.0, ""gross_income"": -2483246535.0, ""operating_expenses"": 5289582705.0, ""operating_income"": 2806336170.0, ""non_operating_income"": -14123944534.0, ""pretax_income"": -11317608364.0, ""income_taxes"": 24365286.0, ""minorities"": null, ""net_income"": -11293243078.0, ""interest_expense_non_operating"": null, ""ebit"": null, ""ebitda"": null, ""diluted_shares_outstanding"": 2130360201.0}","{""net_operating_cash_flow"": -7881065106.0, ""net_investing_cash_flow"": 169642317.0, ""net_financing_cash_flow"": 7966347850.0, ""net_increased_decreased"": 254925061.0, ""capital_expenditure"": null, ""free_cash_flow"": null}"
TYRE.JK,2024-06-30,"{""total_current_assets"": 275386725525.0, ""total_non_current_assets"": 227015319419.0, ""total_assets"": 502402044944.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 54652278640.0, ""total_current_liabilities"": 167504958248.0, ""total_non_current_liabilities"": 17465826796.0, ""total_liabilities"": 184970785044.0, ""total_equity"": 317431259900.0, ""total_debt"": 139002522809.0, ""stockholders_equity"": 305880373369.0}","{""total_revenue"": 269586612981.0, ""cost_of_revenue"": 219716592496.0, ""gross_income"": 49870020485.0, ""operating_expenses"": 25483651210.0, ""operating_income"": 75353671695.0, ""non_operating_income"": -58083539554.0, ""pretax_income"": 17270132141.0, ""income_taxes"": -3740019010.0, ""minorities"": 611844677.0, ""net_income"": 12918268454.0, ""interest_expense_non_operating"": null, ""ebit"": null, ""ebitda"": null, ""diluted_shares_outstanding"": 3482013060.3773584}","{""net_operating_cash_flow"": 55226139501.0, ""net_investing_cash_flow"": -43073836784.0, ""net_financing_cash_flow"": 19111798508.0, ""net_increased_decreased"": 31264101225.0, ""capital_expenditure"": 43073836784.0, ""free_cash_flow"": 98299976285.0}"
MYOR.JK,2024-06-30,"{""total_current_assets"": 17441385643392.0, ""total_non_current_assets"": 10005332302455.0, ""total_assets"": 27446717945847.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 5908722476140.0, ""total_current_liabilities"": 6448618290477.0, ""total_non_current_liabilities"": 5192985668371.0, ""total_liabilities"": 11641603958848.0, ""total_equity"": 15805113986999.0, ""total_debt"": 5443129656586.0, ""stockholders_equity"": 15528037109637.0}","{""total_revenue"": 16223279530852.0, ""cost_of_revenue"": 12033107665137.0, ""gross_income"": 4190171865715.0, ""operating_expenses"": 2181842898245.0, ""operating_income"": 6372014763960.0, ""non_operating_income"": -4169737840465.0, ""pretax_income"": 2202276923495.0, ""income_taxes"": -450150333379.0, ""minorities"": 34419738819.0, ""net_income"": 1717706851297.0, ""interest_expense_non_operating"": 109483243392.0, ""ebit"": 2311760166887.0, ""ebitda"": null, ""diluted_shares_outstanding"": 22307881185.675323}","{""net_operating_cash_flow"": 1459753236344.0, ""net_investing_cash_flow"": -971738111036.0, ""net_financing_cash_flow"": 1179174083334.0, ""net_increased_decreased"": 1667189208642.0, ""capital_expenditure"": 1088041636439.0, ""free_cash_flow"": 2547794872783.0}"
